brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
8131.0,for_sale,219000.0,3.0,2.0,,88116.0,King of Prussia,Pennsylvania,19406.0,1510.0,
16829.0,for_sale,2750000.0,6.0,5.0,1.33,756135.0,Wayne,Pennsylvania,19087.0,7869.0,2005-08-01
45056.0,for_sale,515000.0,4.0,4.0,1.9,922892.0,Norristown,Pennsylvania,19403.0,3699.0,1995-06-15
84074.0,for_sale,649900.0,5.0,4.0,0.4,280979.0,Lafayette Hill,Pennsylvania,19444.0,4000.0,1997-01-28
8084.0,for_sale,1199000.0,7.0,5.0,3.39,1456557.0,Philadelphia,Pennsylvania,19128.0,5555.0,2007-11-17
23592.0,for_sale,1275000.0,5.0,5.0,2.0,1158546.0,Malvern,Pennsylvania,19355.0,5323.0,2015-07-23
30807.0,for_sale,225000.0,5.0,1.0,0.06,1165257.0,Norristown,Pennsylvania,19401.0,2843.0,1995-01-30
8097.0,for_sale,996640.0,2.0,3.0,,1208686.0,Wayne,Pennsylvania,19087.0,1869.0,
8097.0,for_sale,1089270.0,3.0,3.0,,1208683.0,Wayne,Pennsylvania,19087.0,2111.0,
8097.0,for_sale,963235.0,2.0,3.0,,1208682.0,Wayne,Pennsylvania,19087.0,1879.0,
8097.0,for_sale,937440.0,2.0,3.0,,1208681.0,Wayne,Pennsylvania,19087.0,1843.0,
30807.0,for_sale,119777.0,4.0,1.0,0.03,780799.0,Norristown,Pennsylvania,19401.0,1368.0,1999-04-07
16829.0,for_sale,542500.0,3.0,3.0,0.06,1325451.0,King of Prussia,Pennsylvania,19406.0,2500.0,2020-04-16
100796.0,for_sale,613795.0,3.0,3.0,0.08,1486818.0,Eagleville,Pennsylvania,19403.0,1925.0,
8119.0,for_sale,1550000.0,6.0,6.0,1.1,207237.0,Wayne,Pennsylvania,19087.0,8575.0,2001-01-29
30807.0,for_sale,82777.0,2.0,1.0,0.02,229124.0,Norristown,Pennsylvania,19401.0,819.0,1988-09-30
100796.0,for_sale,649995.0,3.0,3.0,,1680334.0,King of Prussia,Pennsylvania,19406.0,1741.0,
100796.0,for_sale,499995.0,3.0,3.0,,124202.0,King of Prussia,Pennsylvania,19406.0,1493.0,
100796.0,for_sale,599995.0,3.0,3.0,,32793.0,King of Prussia,Pennsylvania,19406.0,1493.0,
83372.0,for_sale,179000.0,4.0,2.0,0.09,1005554.0,Norristown,Pennsylvania,19401.0,1344.0,
16829.0,for_sale,375000.0,3.0,2.0,0.54,1684805.0,Norristown,Pennsylvania,19401.0,2535.0,2000-05-05
22611.0,for_sale,435000.0,3.0,2.0,0.04,92252.0,Conshohocken,Pennsylvania,19428.0,1288.0,2021-10-12
22611.0,for_sale,469000.0,3.0,3.0,,1223553.0,Bridgeport,Pennsylvania,19405.0,1950.0,
30807.0,for_sale,117777.0,2.0,1.0,0.03,220454.0,Norristown,Pennsylvania,19401.0,896.0,1997-08-06
30807.0,for_sale,124777.0,3.0,1.0,0.03,438985.0,Norristown,Pennsylvania,19401.0,1220.0,1977-08-12
8106.0,for_sale,1540000.0,4.0,4.0,0.35,1978014.0,Malvern,Pennsylvania,19355.0,4240.0,
8106.0,for_sale,1495000.0,4.0,4.0,0.35,1977825.0,Malvern,Pennsylvania,19355.0,3710.0,
8106.0,for_sale,1485000.0,4.0,4.0,0.35,1977795.0,Malvern,Pennsylvania,19355.0,3797.0,
22611.0,for_sale,450000.0,4.0,3.0,0.25,641627.0,Plymouth Meeting,Pennsylvania,19462.0,2098.0,
22611.0,for_sale,465000.0,3.0,3.0,,1220545.0,Bridgeport,Pennsylvania,19405.0,1900.0,
52835.0,for_sale,625000.0,4.0,3.0,0.21,233489.0,Conshohocken,Pennsylvania,19428.0,3000.0,1986-01-17
52835.0,for_sale,625000.0,4.0,3.0,0.21,233488.0,Conshohocken,Pennsylvania,19428.0,3000.0,
8097.0,for_sale,1186200.0,3.0,3.0,,1208679.0,Wayne,Pennsylvania,19087.0,2111.0,
8097.0,for_sale,1097400.0,3.0,3.0,,1208684.0,Wayne,Pennsylvania,19087.0,2055.0,
45076.0,for_sale,192000.0,3.0,2.0,0.07,1598945.0,Norristown,Pennsylvania,19401.0,1609.0,2007-06-29
53008.0,for_sale,325000.0,4.0,2.0,0.42,117638.0,Eagleville,Pennsylvania,19403.0,1835.0,
78810.0,for_sale,1299900.0,5.0,6.0,0.23,620080.0,Malvern,Pennsylvania,19355.0,6733.0,2017-06-08
43113.0,for_sale,160000.0,5.0,2.0,0.03,688036.0,Norristown,Pennsylvania,19401.0,1684.0,2016-03-29
8079.0,for_sale,424900.0,5.0,3.0,0.26,28474.0,Conshohocken,Pennsylvania,19428.0,2401.0,2016-10-05
52835.0,for_sale,1225000.0,6.0,7.0,2.96,223365.0,Villanova,Pennsylvania,19085.0,6000.0,2015-03-26
100796.0,for_sale,671995.0,3.0,4.0,,1908590.0,King of Prussia,Pennsylvania,19406.0,2406.0,
100796.0,for_sale,570995.0,3.0,3.0,,1908590.0,King of Prussia,Pennsylvania,19406.0,1493.0,
100796.0,for_sale,610995.0,3.0,3.0,,1908590.0,King of Prussia,Pennsylvania,19406.0,2053.0,
100796.0,for_sale,712995.0,3.0,3.0,,1908590.0,King of Prussia,Pennsylvania,19406.0,2406.0,
83372.0,for_sale,169900.0,5.0,2.0,0.03,1408186.0,Norristown,Pennsylvania,19401.0,1809.0,1988-03-21
22611.0,for_sale,465000.0,3.0,3.0,,1216430.0,Bridgeport,Pennsylvania,19405.0,1950.0,
27494.0,for_sale,149900.0,4.0,1.0,0.02,1449243.0,Bridgeport,Pennsylvania,19405.0,962.0,
27494.0,for_sale,109900.0,3.0,1.0,0.03,966446.0,Norristown,Pennsylvania,19401.0,1135.0,2003-03-19
53008.0,for_sale,585000.0,2.0,2.0,,1424731.0,King of Prussia,Pennsylvania,19406.0,1322.0,2020-05-15
55817.0,for_sale,1950000.0,4.0,5.0,,1184527.0,Wayne,Pennsylvania,19087.0,3700.0,1983-12-06
55817.0,for_sale,1650000.0,3.0,4.0,,1197457.0,Wayne,Pennsylvania,19087.0,3700.0,
55817.0,for_sale,1650000.0,3.0,4.0,,1188140.0,Wayne,Pennsylvania,19087.0,3700.0,
55817.0,for_sale,1650000.0,3.0,4.0,,1190968.0,Wayne,Pennsylvania,19087.0,3700.0,
55817.0,for_sale,1650000.0,3.0,4.0,,1205819.0,Wayne,Pennsylvania,19087.0,3700.0,
52928.0,for_sale,324000.0,4.0,3.0,0.38,1237001.0,King of Prussia,Pennsylvania,19406.0,1720.0,2006-11-30
58947.0,for_sale,370000.0,3.0,2.0,0.29,894339.0,Audubon,Pennsylvania,19403.0,1816.0,1981-06-10
89135.0,for_sale,375000.0,4.0,1.0,0.14,957654.0,Willow Grove,Pennsylvania,19090.0,1346.0,2020-10-23
81276.0,for_sale,129944.0,2.0,1.0,0.02,1011577.0,Bridgeport,Pennsylvania,19405.0,998.0,2015-04-02
16829.0,for_sale,1650000.0,4.0,4.0,,389233.0,Wayne,Pennsylvania,19087.0,3798.0,2013-11-22
58953.0,for_sale,969000.0,4.0,4.0,0.88,901309.0,Wayne,Pennsylvania,19087.0,2528.0,2022-03-25
100796.0,for_sale,734995.0,3.0,3.0,,1674296.0,King of Prussia,Pennsylvania,19406.0,2046.0,
100796.0,for_sale,526995.0,3.0,3.0,,215298.0,King of Prussia,Pennsylvania,19406.0,1493.0,
100796.0,for_sale,605995.0,3.0,3.0,,1779853.0,King of Prussia,Pennsylvania,19406.0,2132.0,
8097.0,for_sale,997900.0,2.0,3.0,,1208677.0,Wayne,Pennsylvania,19087.0,1853.0,
16829.0,for_sale,225000.0,4.0,2.0,0.04,30081.0,Bridgeport,Pennsylvania,19405.0,1712.0,1992-07-20
81611.0,for_sale,759900.0,5.0,5.0,0.57,986932.0,Norristown,Pennsylvania,19403.0,3400.0,2020-10-01
8086.0,for_sale,215000.0,2.0,1.0,,191102.0,Norristown,Pennsylvania,19403.0,1054.0,1998-10-14
30807.0,for_sale,3495000.0,5.0,8.0,22.3,1185991.0,Malvern,Pennsylvania,19355.0,12763.0,2018-01-29
32736.0,for_sale,475000.0,3.0,3.0,0.05,1716729.0,Wayne,Pennsylvania,19087.0,2635.0,2006-07-12
79389.0,for_sale,969000.0,4.0,4.0,2.4,1379402.0,Malvern,Pennsylvania,19355.0,3268.0,2021-03-31
20058.0,for_sale,130000.0,3.0,1.0,0.04,137212.0,Norristown,Pennsylvania,19401.0,1444.0,2018-07-12
22611.0,for_sale,405000.0,3.0,3.0,0.11,1788053.0,Bridgeport,Pennsylvania,19405.0,1181.0,1996-10-31
78795.0,for_sale,634500.0,4.0,3.0,0.34,816525.0,Paoli,Pennsylvania,19301.0,2268.0,2017-07-25
81063.0,for_sale,579000.0,3.0,3.0,,1691493.0,King of Prussia,Pennsylvania,19406.0,1986.0,
8106.0,for_sale,1775000.0,5.0,4.0,0.35,1977836.0,Malvern,Pennsylvania,19355.0,5247.0,
8137.0,for_sale,1300000.0,4.0,3.0,0.61,1814107.0,Wayne,Pennsylvania,19087.0,3796.0,1980-07-01
22611.0,for_sale,679900.0,4.0,3.0,0.16,729985.0,Conshohocken,Pennsylvania,19428.0,2200.0,1973-05-31
46236.0,for_sale,114900.0,3.0,1.0,0.03,180369.0,Norristown,Pennsylvania,19401.0,1092.0,2006-06-01
52928.0,for_sale,875000.0,5.0,3.0,0.29,932304.0,King of Prussia,Pennsylvania,19406.0,3200.0,2019-11-21
8086.0,for_sale,224900.0,2.0,2.0,,1344036.0,Norristown,Pennsylvania,19403.0,1054.0,2005-01-21
52835.0,for_sale,125000.0,2.0,1.0,0.03,1469527.0,Norristown,Pennsylvania,19401.0,979.0,2002-02-11
23592.0,for_sale,535000.0,3.0,3.0,0.73,1599351.0,Wayne,Pennsylvania,19087.0,2045.0,1982-12-01
53161.0,for_sale,599900.0,3.0,3.0,0.05,942720.0,King of Prussia,Pennsylvania,19406.0,2290.0,
16829.0,for_sale,750000.0,4.0,4.0,0.17,696046.0,Paoli,Pennsylvania,19301.0,3184.0,2012-08-13
52928.0,for_sale,1250000.0,3.0,4.0,0.02,609741.0,Philadelphia,Pennsylvania,19145.0,3200.0,
16829.0,for_sale,1125000.0,5.0,5.0,0.06,336331.0,Gladwyne,Pennsylvania,19035.0,3914.0,2019-07-18
45056.0,for_sale,97000.0,3.0,1.0,0.04,88501.0,Norristown,Pennsylvania,19401.0,1500.0,
100796.0,for_sale,654995.0,3.0,3.0,0.08,1470980.0,Eagleville,Pennsylvania,19403.0,1925.0,
8075.0,for_sale,182500.0,4.0,2.0,0.04,1344305.0,Norristown,Pennsylvania,19401.0,1729.0,2005-09-07
48581.0,for_sale,258000.0,2.0,3.0,0.05,1581568.0,Norristown,Pennsylvania,19401.0,1542.0,2018-11-14
53227.0,for_sale,399900.0,3.0,3.0,0.54,1104833.0,Norristown,Pennsylvania,19403.0,1232.0,2004-01-21
53227.0,for_sale,275000.0,1.0,1.0,0.03,972844.0,Chesterbrook,Pennsylvania,19087.0,1146.0,1994-05-24
53227.0,for_sale,330000.0,3.0,3.0,0.31,1816160.0,Norristown,Pennsylvania,19403.0,1677.0,2007-04-16
106698.0,for_sale,199000.0,4.0,1.0,0.08,1500793.0,Norristown,Pennsylvania,19401.0,1598.0,1981-07-30
53013.0,for_sale,125000.0,5.0,2.0,0.06,1600799.0,Norristown,Pennsylvania,19401.0,1920.0,1997-04-09
78795.0,for_sale,444500.0,3.0,3.0,0.05,1369655.0,Chesterbrook,Pennsylvania,19087.0,1962.0,1996-02-07
29481.0,for_sale,1150000.0,3.0,3.0,0.38,78487.0,Wayne,Pennsylvania,19087.0,3522.0,2017-12-28
30807.0,for_sale,785000.0,4.0,3.0,0.41,1759211.0,Paoli,Pennsylvania,19301.0,2715.0,1984-07-01
8097.0,for_sale,1200000.0,4.0,5.0,2.4,736266.0,Malvern,Pennsylvania,19355.0,5256.0,2007-09-25
55817.0,for_sale,1749000.0,3.0,4.0,,1208833.0,Wayne,Pennsylvania,19087.0,3700.0,
52929.0,for_sale,319900.0,3.0,3.0,0.15,66420.0,King of Prussia,Pennsylvania,19406.0,1584.0,2006-02-22
58953.0,for_sale,429000.0,3.0,3.0,0.08,142927.0,Phoenixville,Pennsylvania,19460.0,2402.0,2019-02-22
87114.0,for_sale,139000.0,4.0,1.0,0.05,1050901.0,Norristown,Pennsylvania,19401.0,1812.0,2008-10-01
53008.0,for_sale,598000.0,2.0,2.0,,1424730.0,King of Prussia,Pennsylvania,19406.0,1382.0,
53008.0,for_sale,260000.0,2.0,2.0,0.08,1347196.0,Norristown,Pennsylvania,19403.0,1280.0,2015-07-28
53161.0,for_sale,620000.0,3.0,4.0,0.06,1609816.0,Berwyn,Pennsylvania,19312.0,2499.0,2006-08-10
22611.0,for_sale,210000.0,3.0,1.0,0.17,744005.0,Phoenixville,Pennsylvania,19460.0,1324.0,
104271.0,for_sale,275000.0,3.0,1.0,0.24,1186172.0,Phoenixville,Pennsylvania,19460.0,936.0,2019-05-06
15910.0,for_sale,164900.0,3.0,2.0,0.06,300363.0,Norristown,Pennsylvania,19401.0,1876.0,2012-11-05
24392.0,for_sale,475000.0,4.0,2.0,0.22,766797.0,King of Prussia,Pennsylvania,19406.0,1568.0,2015-02-17
66042.0,for_sale,285000.0,5.0,3.0,0.08,1409849.0,Norristown,Pennsylvania,19401.0,2434.0,2018-10-02
53008.0,for_sale,399900.0,3.0,3.0,0.04,1002682.0,King of Prussia,Pennsylvania,19406.0,1865.0,2021-06-08
8097.0,for_sale,289000.0,3.0,2.0,0.04,622295.0,King of Prussia,Pennsylvania,19406.0,1620.0,2008-08-18
8097.0,for_sale,1399000.0,5.0,7.0,1.8,1334449.0,Berwyn,Pennsylvania,19312.0,5900.0,2006-03-14
8086.0,for_sale,412000.0,3.0,3.0,1.05,1218660.0,Collegeville,Pennsylvania,19426.0,2250.0,1988-10-28
8106.0,for_sale,525000.0,3.0,2.0,0.48,831444.0,Wayne,Pennsylvania,19087.0,2079.0,2019-07-09
78153.0,for_sale,399900.0,5.0,2.0,0.17,1177251.0,King of Prussia,Pennsylvania,19406.0,2146.0,2005-12-19
85093.0,for_sale,2200000.0,5.0,6.0,1.84,440887.0,Malvern,Pennsylvania,19355.0,6365.0,2011-08-01
8125.0,for_sale,1899000.0,7.0,4.0,0.69,1226228.0,Wayne,Pennsylvania,19087.0,4461.0,2008-07-03
31479.0,for_sale,1350000.0,4.0,4.0,8.2,1053095.0,Phoenixville,Pennsylvania,19460.0,4050.0,2007-10-12
31682.0,for_sale,455000.0,3.0,3.0,0.09,1696586.0,King of Prussia,Pennsylvania,19406.0,3114.0,2006-12-22
59002.0,for_sale,950000.0,5.0,4.0,0.48,1792706.0,Berwyn,Pennsylvania,19312.0,4616.0,2000-06-20
53161.0,for_sale,375000.0,3.0,2.0,0.31,151555.0,Norristown,Pennsylvania,19403.0,1968.0,2016-05-09
100796.0,for_sale,570995.0,3.0,3.0,,209832.0,King of Prussia,Pennsylvania,19406.0,1493.0,
78132.0,for_sale,316000.0,3.0,2.0,0.05,522091.0,Conshohocken,Pennsylvania,19428.0,1639.0,2010-03-24
8137.0,for_sale,479000.0,3.0,2.0,0.57,1374582.0,Wayne,Pennsylvania,19087.0,1542.0,1998-11-16
22611.0,for_sale,495000.0,3.0,3.0,0.24,1445071.0,King of Prussia,Pennsylvania,19406.0,1960.0,1981-09-01
8137.0,for_sale,889000.0,4.0,4.0,0.46,511539.0,Malvern,Pennsylvania,19355.0,3767.0,1995-01-04
23592.0,for_sale,650000.0,4.0,2.0,0.41,236332.0,Wayne,Pennsylvania,19087.0,1867.0,2013-06-17
52835.0,for_sale,315000.0,3.0,2.0,0.09,1190810.0,Bridgeport,Pennsylvania,19405.0,1244.0,2019-04-08
8125.0,for_sale,205000.0,1.0,1.0,0.02,131693.0,Devon,Pennsylvania,19333.0,875.0,2009-04-22
39576.0,for_sale,339900.0,3.0,2.0,0.46,807284.0,Norristown,Pennsylvania,19403.0,1638.0,2017-09-26
52995.0,for_sale,589000.0,3.0,4.0,,936313.0,King of Prussia,Pennsylvania,19406.0,2744.0,
22611.0,for_sale,215000.0,3.0,1.0,0.05,290711.0,Norristown,Pennsylvania,19401.0,1188.0,2004-01-16
78795.0,for_sale,430000.0,3.0,2.0,0.3,1409788.0,King of Prussia,Pennsylvania,19406.0,2120.0,2012-02-03
55817.0,for_sale,989900.0,4.0,4.0,0.47,597214.0,Paoli,Pennsylvania,19301.0,4112.0,1980-05-01
52995.0,for_sale,799000.0,5.0,3.0,1.15,823609.0,Wayne,Pennsylvania,19087.0,3254.0,
8097.0,for_sale,899900.0,5.0,4.0,0.5,1224068.0,Wayne,Pennsylvania,19087.0,3100.0,2012-05-07
68660.0,for_sale,208900.0,3.0,2.0,0.07,106468.0,Norristown,Pennsylvania,19401.0,1360.0,2016-06-23
79216.0,for_sale,179900.0,2.0,2.0,0.02,1620759.0,Norristown,Pennsylvania,19403.0,906.0,
106335.0,for_sale,989900.0,4.0,4.0,1.1,1218696.0,Gulph Mills,Pennsylvania,19428.0,4367.0,
78795.0,for_sale,169000.0,1.0,1.0,,1177778.0,Wayne,Pennsylvania,19087.0,680.0,1995-08-22
53161.0,for_sale,675000.0,3.0,3.0,0.64,1667100.0,Malvern,Pennsylvania,19355.0,2993.0,
81611.0,for_sale,599000.0,3.0,3.0,0.04,1361291.0,Malvern,Pennsylvania,19355.0,2595.0,2018-11-14
8075.0,for_sale,360000.0,3.0,1.0,0.43,871254.0,Eagleville,Pennsylvania,19403.0,1456.0,
16829.0,for_sale,275000.0,4.0,2.0,0.04,1260444.0,Bridgeport,Pennsylvania,19405.0,1736.0,2020-05-11
79086.0,for_sale,215000.0,3.0,2.0,0.03,1383918.0,Norristown,Pennsylvania,19401.0,1320.0,2003-08-01
22294.0,for_sale,175000.0,4.0,2.0,0.04,1337893.0,Norristown,Pennsylvania,19401.0,1880.0,1970-12-03
24392.0,for_sale,599000.0,4.0,4.0,0.18,185131.0,King of Prussia,Pennsylvania,19406.0,2115.0,
58947.0,for_sale,125000.0,2.0,1.0,,605972.0,King of Prussia,Pennsylvania,19406.0,620.0,2007-05-14
53161.0,for_sale,220000.0,4.0,2.0,0.22,985300.0,Norristown,Pennsylvania,19403.0,1688.0,
53008.0,for_sale,625000.0,2.0,2.0,,1424728.0,King of Prussia,Pennsylvania,19406.0,1322.0,
53161.0,for_sale,1250000.0,4.0,5.0,5.3,1383804.0,Berwyn,Pennsylvania,19312.0,3900.0,2001-06-25
27729.0,for_sale,97500.0,2.0,1.0,0.02,1208694.0,Norristown,Pennsylvania,19401.0,700.0,1993-01-14
27729.0,for_sale,135000.0,5.0,1.0,0.04,1676930.0,Norristown,Pennsylvania,19401.0,1806.0,1995-06-09
27729.0,for_sale,97500.0,2.0,1.0,0.01,1691761.0,Norristown,Pennsylvania,19401.0,636.0,1993-09-02
23592.0,for_sale,1200000.0,5.0,4.0,0.47,1752544.0,Wayne,Pennsylvania,19087.0,4359.0,2020-01-07
69907.0,for_sale,224900.0,4.0,2.0,0.05,1607409.0,Norristown,Pennsylvania,19401.0,1920.0,2007-03-05
79347.0,for_sale,260000.0,2.0,2.0,0.05,627049.0,Norristown,Pennsylvania,19403.0,1280.0,2003-04-04
23592.0,for_sale,275000.0,2.0,2.0,,1470517.0,Chesterbrook,Pennsylvania,19087.0,1150.0,2016-12-30
30139.0,for_sale,238000.0,3.0,3.0,0.04,222287.0,Royersford,Pennsylvania,19468.0,1820.0,2017-09-28
46999.0,for_sale,185000.0,2.0,1.0,,1572422.0,Eagleville,Pennsylvania,19403.0,903.0,
8106.0,for_sale,579000.0,3.0,3.0,0.04,1357598.0,Malvern,Pennsylvania,19355.0,3672.0,2018-11-08
81063.0,for_sale,149900.0,3.0,1.0,0.03,160498.0,Norristown,Pennsylvania,19401.0,1092.0,1982-08-26
85093.0,for_sale,950000.0,5.0,4.0,1.1,1182377.0,Devon,Pennsylvania,19333.0,3242.0,
29481.0,for_sale,585000.0,1.0,2.0,0.03,229774.0,Wayne,Pennsylvania,19087.0,1273.0,2016-10-27
106355.0,for_sale,560182.0,4.0,5.0,,962257.0,Collegeville,Pennsylvania,19426.0,2007.0,
53161.0,for_sale,1109624.0,4.0,5.0,4.0,1468066.0,Malvern,Pennsylvania,19355.0,3679.0,
53161.0,for_sale,899000.0,5.0,5.0,0.56,1292294.0,King of Prussia,Pennsylvania,19406.0,5000.0,2019-11-18
105309.0,for_sale,119900.0,3.0,1.0,0.1,1681134.0,Norristown,Pennsylvania,19401.0,2637.0,1996-10-02
8137.0,for_sale,899900.0,5.0,3.0,0.82,1643379.0,Wayne,Pennsylvania,19087.0,3164.0,2010-09-27
22611.0,for_sale,174900.0,3.0,2.0,0.09,1380327.0,Norristown,Pennsylvania,19401.0,1440.0,1992-04-02
83372.0,for_sale,325000.0,4.0,2.0,0.09,83083.0,Norristown,Pennsylvania,19401.0,2358.0,1982-08-30
83372.0,for_sale,154900.0,4.0,2.0,0.04,969526.0,Norristown,Pennsylvania,19401.0,1500.0,1997-04-01
83652.0,for_sale,285000.0,2.0,3.0,0.11,580542.0,Norristown,Pennsylvania,19403.0,1484.0,2016-07-11
83652.0,for_sale,237500.0,2.0,2.0,,268933.0,Wayne,Pennsylvania,19087.0,1091.0,1992-07-30
8086.0,for_sale,515000.0,4.0,3.0,0.34,862164.0,Norristown,Pennsylvania,19403.0,2448.0,1988-11-04
22611.0,for_sale,125000.0,2.0,1.0,0.06,1505361.0,Norristown,Pennsylvania,19401.0,1248.0,
30807.0,for_sale,899900.0,4.0,4.0,0.37,595596.0,Malvern,Pennsylvania,19355.0,4358.0,1987-08-01
53010.0,for_sale,339900.0,2.0,2.0,,1055141.0,Conshohocken,Pennsylvania,19428.0,1482.0,2019-07-24
78356.0,for_sale,400000.0,4.0,3.0,0.27,807884.0,King of Prussia,Pennsylvania,19406.0,1850.0,1986-09-22
8125.0,for_sale,899900.0,5.0,4.0,1.0,1661075.0,Wayne,Pennsylvania,19087.0,3140.0,1993-08-25
8105.0,for_sale,65000.0,2.0,1.0,0.12,1193381.0,Norristown,Pennsylvania,19403.0,936.0,2006-01-04
8137.0,for_sale,230000.0,2.0,2.0,,764441.0,Wayne,Pennsylvania,19087.0,1104.0,2019-08-02
58947.0,for_sale,270000.0,2.0,2.0,0.05,584779.0,Norristown,Pennsylvania,19403.0,1280.0,2019-08-21
78356.0,for_sale,575000.0,4.0,3.0,0.45,1357634.0,Devon,Pennsylvania,19333.0,2108.0,
78346.0,for_sale,254900.0,4.0,1.0,0.05,871861.0,Bridgeport,Pennsylvania,19405.0,1568.0,2016-05-23
23592.0,for_sale,449000.0,3.0,3.0,,162514.0,King of Prussia,Pennsylvania,19406.0,2600.0,2002-02-20
59021.0,for_sale,139900.0,1.0,2.0,,250325.0,Norristown,Pennsylvania,19403.0,882.0,
87114.0,for_sale,199000.0,4.0,1.0,0.02,1365623.0,Norristown,Pennsylvania,19401.0,1500.0,1996-08-22
53011.0,for_sale,245000.0,3.0,3.0,0.04,1494964.0,Norristown,Pennsylvania,19401.0,1532.0,2003-08-14
16829.0,for_sale,1655000.0,5.0,7.0,0.46,977183.0,Wayne,Pennsylvania,19087.0,4496.0,2012-05-09
55817.0,for_sale,1799000.0,3.0,4.0,,1202210.0,Wayne,Pennsylvania,19087.0,3700.0,
84534.0,for_sale,225000.0,2.0,2.0,,22524.0,Norristown,Pennsylvania,19401.0,1120.0,2012-08-20
53008.0,for_sale,440000.0,4.0,3.0,1.13,1276171.0,Norristown,Pennsylvania,19403.0,2650.0,2000-12-08
53015.0,for_sale,320000.0,2.0,2.0,,27184.0,Chesterbrook,Pennsylvania,19087.0,1646.0,2017-01-05
53011.0,for_sale,140000.0,1.0,1.0,,237712.0,Norristown,Pennsylvania,19403.0,832.0,2014-08-13
59002.0,for_sale,217500.0,3.0,1.0,0.03,1034462.0,Bridgeport,Pennsylvania,19405.0,1316.0,2017-08-09
8131.0,for_sale,199900.0,3.0,1.0,0.22,1711683.0,Norristown,Pennsylvania,19401.0,1239.0,2010-08-02
30807.0,for_sale,224900.0,2.0,2.0,,1087311.0,Wayne,Pennsylvania,19087.0,1004.0,1993-12-16
52995.0,for_sale,359000.0,4.0,2.0,0.05,936641.0,Bridgeport,Pennsylvania,19405.0,1715.0,2006-10-25
58947.0,for_sale,320000.0,2.0,1.0,0.18,1379533.0,King of Prussia,Pennsylvania,19406.0,1015.0,2017-04-18
83372.0,for_sale,169900.0,4.0,1.0,0.05,687122.0,Norristown,Pennsylvania,19401.0,1704.0,1990-01-02
59002.0,for_sale,649000.0,5.0,4.0,0.31,1409880.0,King of Prussia,Pennsylvania,19406.0,3357.0,1990-11-21
83576.0,for_sale,485000.0,3.0,3.0,0.27,1081831.0,King of Prussia,Pennsylvania,19406.0,1972.0,2013-05-28
52835.0,for_sale,749000.0,4.0,3.0,0.96,1445641.0,Wayne,Pennsylvania,19087.0,2787.0,2019-07-11
100796.0,for_sale,696145.0,3.0,3.0,,864881.0,Collegeville,Pennsylvania,19426.0,2334.0,
100796.0,for_sale,690632.0,3.0,3.0,,860967.0,Collegeville,Pennsylvania,19426.0,2334.0,
22611.0,for_sale,489000.0,3.0,3.0,0.02,1210002.0,Bridgeport,Pennsylvania,19405.0,1950.0,
8106.0,for_sale,183500.0,2.0,2.0,,160796.0,Norristown,Pennsylvania,19403.0,906.0,
52835.0,for_sale,129000.0,2.0,1.0,0.04,1033656.0,Norristown,Pennsylvania,19401.0,896.0,
104271.0,for_sale,279900.0,2.0,2.0,,117144.0,Chesterbrook,Pennsylvania,19087.0,1556.0,1986-07-01
78795.0,for_sale,299000.0,2.0,2.0,0.03,606564.0,Chesterbrook,Pennsylvania,19087.0,1720.0,2015-08-06
8075.0,for_sale,399000.0,4.0,2.0,0.44,859024.0,King of Prussia,Pennsylvania,19406.0,1739.0,2017-08-28
23592.0,for_sale,735000.0,4.0,3.0,0.84,1526165.0,Devon,Pennsylvania,19333.0,2842.0,2012-11-27
79165.0,for_sale,450000.0,3.0,2.0,0.21,1628035.0,King of Prussia,Pennsylvania,19406.0,1524.0,2017-12-21
11502.0,for_sale,149900.0,5.0,1.0,0.05,619740.0,Norristown,Pennsylvania,19401.0,1733.0,2019-07-09
58947.0,for_sale,575000.0,4.0,3.0,0.57,812802.0,Eagleville,Pennsylvania,19403.0,3400.0,2013-06-13
8106.0,for_sale,595000.0,4.0,3.0,0.27,912396.0,King of Prussia,Pennsylvania,19406.0,2232.0,2015-01-07
8137.0,for_sale,550000.0,3.0,3.0,0.25,842246.0,King of Prussia,Pennsylvania,19406.0,2320.0,2014-03-11
8086.0,for_sale,240000.0,2.0,2.0,,969346.0,Norristown,Pennsylvania,19403.0,1271.0,2000-11-06
78810.0,for_sale,315000.0,3.0,3.0,0.78,307843.0,Norristown,Pennsylvania,19403.0,1914.0,2019-10-15
30807.0,for_sale,450000.0,3.0,2.0,0.17,1099787.0,Wayne,Pennsylvania,19087.0,1756.0,
78356.0,for_sale,260000.0,2.0,1.0,,1315315.0,Wayne,Pennsylvania,19087.0,857.0,
78203.0,for_sale,399900.0,3.0,2.0,0.06,158986.0,Conshohocken,Pennsylvania,19428.0,1608.0,2012-07-02
55817.0,for_sale,625000.0,4.0,4.0,0.27,695647.0,Malvern,Pennsylvania,19355.0,1825.0,2013-04-25
8079.0,for_sale,406000.0,3.0,2.0,0.21,1304880.0,King of Prussia,Pennsylvania,19406.0,1536.0,2008-08-28
30807.0,for_sale,299300.0,3.0,3.0,0.64,853299.0,Norristown,Pennsylvania,19403.0,1738.0,1979-05-31
22611.0,for_sale,148500.0,3.0,1.0,0.07,775018.0,Norristown,Pennsylvania,19401.0,1216.0,2018-05-07
